,AuthorId,PaperId,Year,Name,NormalizedName
3690,1880039828.0,1598556643,1991,Alan B. Krueger,alan b krueger
3691,1880039828.0,1598556643,1991,Alan B. Krueger,alan b krueger
1752,2115544438.0,1601368985,1979,Lawrence F. Katz,lawrence f katz
1753,2115544438.0,1603623083,1993,Lawrence F. Katz,lawrence f katz
1754,2115544438.0,1603623083,1993,Lawrence F. Katz,lawrence f katz
3696,1880039828.0,1603623083,1993,Alan B. Krueger,alan b krueger
3697,1880039828.0,1603623083,1993,Alan B. Krueger,alan b krueger
3698,1880039828.0,1603623083,1993,Alan B. Krueger,alan b krueger
1755,2115544438.0,1607877870,1997,Lawrence F. Katz,lawrence f katz
1756,2115544438.0,1607877870,1997,Lawrence F. Katz,lawrence f katz
1757,2115544438.0,1653984643,2016,Lawrence F. Katz,lawrence f katz
1758,2115544438.0,1883237506,2009,Lawrence F. Katz,lawrence f katz
1759,2115544438.0,1962702963,2004,Lawrence F. Katz,lawrence f katz
1760,2115544438.0,1965517545,1991,Lawrence F. Katz,lawrence f katz
1761,2115544438.0,1966271928,1989,Lawrence F. Katz,lawrence f katz
